chr1	81485875	81486875
chr1	81814436	81815436
chr1	82012898	82013898
chr1	82147769	82148769
chr1	82265586	82266586
chr1	82385676	82386676
chr1	84158212	84159212
chr1	84754729	84755729
chr1	84794827	84795827
chr1	84944404	84945404
chr1	85039575	85040575
chr1	85247684	85248684
chr1	85666930	85667930
chr1	85690489	85691489
chr1	85773421	85774421
chr1	86049553	86050553
chr1	86063083	86064083
chr1	86660670	86661670
chr1	87219829	87220829
chr1	87614737	87615737
chr1	88188505	88189505
chr1	88406655	88407655
chr1	88439286	88440286
chr1	89995968	89996968
chr1	90274054	90275054
chr1	91027161	91028161
chr1	91175985	91176985
chr1	91190820	91191820
chr1	91193170	91194170
chr1	91226928	91227928
chr1	91390261	91391261
chr1	91486374	91487374
chr1	91518955	91519955
chr1	91869854	91870854
chr1	92110188	92111188
chr1	92256408	92257408
chr1	92764228	92765228
chr1	93297344	93298344
chr1	93761823	93762823
chr1	94101518	94102518
chr1	94534613	94535613
chr1	94558607	94559607
chr1	94724884	94725884
chr1	95131998	95132998
chr1	95359923	95360923
chr1	95390824	95391824
chr1	95392606	95393606
chr1	95699196	95700196
chr1	95983577	95984577
chr1	96047985	96048985
chr1	96468478	96469478
chr1	96468830	96469830
chr1	96671682	96672682
chr1	96724689	96725689
chr1	96940630	96941630
chr1	98670545	98671545
chr1	98968224	98969224
chr1	99031224	99032224
chr1	100503125	100504125
chr1	100613157	100614157
chr1	102308344	102309344
chr1	102372560	102373560
chr1	102572706	102573706
chr1	103241311	103242311
chr1	103574031	103575031
chr1	103715705	103716705
chr1	107974446	107975446
chr1	108409687	108410687
chr1	109102137	109103137
chr1	109584242	109585242
chr1	109654994	109655994
chr1	109772130	109773130
chr1	109791625	109792625
chr1	110090628	110091628
chr1	110407242	110408242
chr1	110884222	110885222
chr1	112855222	112856222
chr1	113008378	113009378
chr1	113161927	113162927
chr1	113360253	113361253
chr1	113453879	113454879
chr1	113584435	113585435
chr1	113614850	113615850
chr1	113741979	113742979
chr1	114447376	114448376
chr1	114471674	114472674
chr1	114519212	114520212
chr1	114630854	114631854
chr1	114696016	114697016
chr1	115295463	115296463
chr1	115300185	115301185
chr1	116011924	116012924
chr1	116467073	116468073
chr1	116939957	116940957
chr1	117714240	117715240
chr1	117811313	117812313
chr1	117888953	117889953
chr1	118385200	118386200
chr1	119025583	119026583
chr1	119868562	119869562
chr1	120190894	120191894
chr1	144533240	144534240
chr1	144533585	144534585
chr1	145092208	145093208
chr1	145095899	145096899
chr1	145398835	145399835
chr1	145454853	145455853
chr1	145486806	145487806
chr1	146643589	146644589
chr1	146643790	146644790
chr1	146807727	146808727
chr1	147012732	147013732
chr1	147016566	147017566
chr1	147059008	147060008
chr1	147252786	147253786
chr1	147309016	147310016
chr1	147806347	147807347
chr1	149816733	149817733
chr1	150539855	150540855
chr1	150607178	150608178
chr1	151032258	151033258
chr1	151162179	151163179
chr1	151267190	151268190
chr1	151318887	151319887
chr1	151482121	151483121
chr1	151881580	151882580
chr1	153095006	153096006
chr1	153570969	153571969
chr1	153717567	153718567
chr1	153895196	153896196
chr1	153939263	153940263
chr1	154974001	154975001
chr1	155056849	155057849
chr1	155164235	155165235
chr1	155210610	155211610
chr1	156030871	156031871
chr1	156051728	156052728
chr1	156076179	156077179
chr1	156083847	156084847
chr1	156252291	156253291
chr1	156472744	156473744
chr1	156606054	156607054
chr1	156629477	156630477
chr1	156633846	156634846
chr1	156643173	156644173
chr1	156662482	156663482
chr1	156673242	156674242
chr1	156677821	156678821
chr1	156721140	156722140
chr1	157059693	157060693
chr1	157941240	157942240
chr1	158178224	158179224
chr1	158496635	158497635
chr1	159750007	159751007
chr1	159914992	159915992
chr1	160138951	160139951
chr1	160941306	160942306
chr1	161102036	161103036
chr1	161128835	161129835
chr1	161179280	161180280
chr1	161397399	161398399
chr1	161590948	161591948
chr1	161707108	161708108
chr1	161718979	161719979
chr1	161719429	161720429
chr1	161978244	161979244
chr1	162025493	162026493
chr1	162061447	162062447
chr1	162114344	162115344
chr1	162117190	162118190
chr1	162167561	162168561
chr1	162218375	162219375
chr1	163172684	163173684
chr1	163369440	163370440
chr1	163531262	163532262
chr1	164571578	164572578
chr1	164574194	164575194
chr1	164996298	164997298
chr1	165204869	165205869
chr1	165319778	165320778
chr1	165529938	165530938
chr1	165737704	165738704
chr1	166352053	166353053
chr1	167188974	167189974
chr1	167237235	167238235
chr1	167399323	167400323
chr1	167522134	167523134
chr1	167739032	167740032
chr1	170114782	170115782
chr1	170472531	170473531
chr1	171400848	171401848
chr1	171454093	171455093
chr1	171710727	171711727
chr1	171749928	171750928
chr1	171750131	171751131
chr1	171840663	171841663
chr1	172247329	172248329
chr1	172329273	172330273
chr1	172696850	172697850
chr1	173133560	173134560
chr1	173683517	173684517
chr1	174768386	174769386
chr1	174844117	174845117
chr1	174992107	174993107
chr1	175099137	175100137
chr1	175390006	175391006
chr1	175545677	175546677
chr1	175777410	175778410
chr1	175801328	175802328
chr1	175856820	175857820
chr1	175891128	175892128
chr1	176193889	176194889
chr1	176965391	176966391
chr1	177017532	177018532
chr1	177034335	177035335
chr1	177036839	177037839
chr1	177763484	177764484
chr1	178030061	178031061
chr1	178062240	178063240
chr1	178235601	178236601
chr1	178693688	178694688
chr1	179056409	179057409
chr1	179498357	179499357
chr1	179555015	179556015
chr1	179757096	179758096
chr1	179851367	179852367
chr1	179851568	179852568
chr1	180199798	180200798
chr1	180208344	180209344
chr1	180892010	180893010
chr1	181111279	181112279
chr1	181220530	181221530
chr1	181938722	181939722
chr1	182070258	182071258
chr1	182198743	182199743
chr1	182360527	182361527
chr1	182417515	182418515
chr1	182418893	182419893
chr1	182808197	182809197
chr1	182926723	182927723
chr1	183914209	183915209
chr1	183993972	183994972
chr1	184037209	184038209
chr1	184395163	184396163
chr1	184455552	184456552
chr1	184466762	184467762
chr1	184950954	184951954
chr1	185125842	185126842
chr1	185500665	185501665
chr1	185615128	185616128
chr1	185702868	185703868
chr1	187016167	187017167
chr1	189153922	189154922
chr1	193028058	193029058
chr1	193082180	193083180
chr1	193090532	193091532
chr1	193696697	193697697
chr1	193710058	193711058
chr1	194143346	194144346
chr1	194311661	194312661
chr1	196002838	196003838
chr1	197510222	197511222
chr1	197783145	197784145
chr1	198670553	198671553
chr1	200017089	200018089
chr1	200098424	200099424
chr1	200333149	200334149
chr1	200492891	200493891
chr1	201924153	201925153
chr1	201976902	201977902
chr1	201979145	201980145
chr1	202310718	202311718
chr1	202330545	202331545
chr1	202536512	202537512
chr1	202779419	202780419
chr1	203259263	203260263
chr1	203276543	203277543
chr1	203297685	203298685
chr1	203456276	203457276
chr1	203488188	203489188
chr1	203619182	203620182
chr1	203953860	203954860
chr1	204034053	204035053
chr1	204047025	204048025
chr1	204049253	204050253
chr1	204063151	204064151
chr1	204077376	204078376
chr1	204291310	204292310
chr1	204463386	204464386
chr1	204484997	204485997
chr1	204534395	204535395
chr1	204675882	204676882
chr1	204679076	204680076
chr1	204776099	204777099
chr1	204893031	204894031
chr1	204960163	204961163
chr1	205270206	205271206
chr1	205417219	205418219
chr1	205417418	205418418
chr1	206860845	206861845
chr1	206924955	206925955
chr1	207158201	207159201
chr1	207225965	207226965
chr1	208406531	208407531
chr1	208430429	208431429
chr1	208649301	208650301
chr1	209606307	209607307
chr1	209646071	209647071
chr1	209749769	209750769
chr1	210111071	210112071
chr1	210423662	210424662
chr1	210424440	210425440
chr1	210531797	210532797
chr1	210546847	210547847
chr1	211419658	211420658
chr1	211555619	211556619
chr1	212488870	212489870
chr1	212731837	212732837
chr1	213025081	213026081
chr1	213188597	213189597
chr1	213404906	213405906
chr1	213680853	213681853
chr1	213843402	213844402
chr1	214157306	214158306
chr1	214200113	214201113
chr1	214327839	214328839
chr1	214462873	214463873
chr1	214489610	214490610
chr1	214490331	214491331
chr1	214577659	214578659
chr1	214613643	214614643
chr1	214856683	214857683
chr1	216356099	216357099
chr1	216561650	216562650
chr1	216771502	216772502
chr1	216773701	216774701
chr1	216860186	216861186
chr1	216944959	216945959
chr1	217009340	217010340
chr1	217516904	217517904
chr1	218207479	218208479
chr1	218296960	218297960
chr1	218329606	218330606
chr1	218458083	218459083
chr1	218758898	218759898
chr1	218847471	218848471
chr1	220991816	220992816
chr1	221342505	221343505
chr1	221401637	221402637
chr1	221436776	221437776
chr1	222638394	222639394
chr1	222817086	222818086
chr1	222886142	222887142
chr1	223183872	223184872
chr1	223203535	223204535
chr1	223302618	223303618
chr1	223906302	223907302
chr1	223917360	223918360
chr1	224032814	224033814
chr1	224423484	224424484
chr1	225566330	225567330
chr1	226033050	226034050
chr1	226069824	226070824
chr1	226077605	226078605
chr1	226086750	226087750
chr1	226133021	226134021
chr1	226186680	226187680
chr1	226308907	226309907
chr1	226397970	226398970
chr1	226592212	226593212
chr1	226707957	226708957
chr1	227543873	227544873
chr1	228644840	228645840
chr1	228984416	228985416
chr1	229017802	229018802
chr1	229163286	229164286
chr1	229831737	229832737
chr1	230321695	230322695
chr1	230367875	230368875
chr1	230412813	230413813
chr1	231942078	231943078
chr1	232246090	232247090
chr1	232268031	232269031
chr1	232302378	232303378
chr1	232388109	232389109
chr1	232603625	232604625
chr1	232940570	232941570
chr1	233425106	233426106
chr1	233502446	233503446
chr1	233771572	233772572
chr1	233866186	233867186
chr1	234260740	234261740
chr1	234361541	234362541
chr1	235106268	235107268
chr1	235530152	235531152
chr1	235826643	235827643
chr1	236073370	236074370
chr1	236083096	236084096
chr1	236631625	236632625
chr1	236634665	236635665
chr1	237450863	237451863
chr1	238251908	238252908
chr1	238810970	238811970
chr1	239974166	239975166
chr1	239977358	239978358
chr1	241119008	241120008
chr1	241326359	241327359
chr1	241464997	241465997
chr1	241620418	241621418
chr1	242341940	242342940
chr1	242748975	242749975
chr1	242991869	242992869
chr1	243032645	243033645
chr1	243576635	243577635
chr1	243899194	243900194
chr1	244109974	244110974
chr1	244524638	244525638
chr1	244624335	244625335
chr1	244978570	244979570
chr1	245358379	245359379
chr1	245397686	245398686
chr1	245647143	245648143
chr1	246229526	246230526
chr1	246781408	246782408
chr1	247241655	247242655
chr1	247267266	247268266
chr1	247458173	247459173
chr1	247493881	247494881
chr1	247539652	247540652
chr1	247553080	247554080
chr1	247810831	247811831
chr1	249151863	249152863
chr1	249167496	249168496
chr1	249199876	249200876
chr10	552739	553739
chr10	1351550	1352550
chr10	1816619	1817619
chr10	2519063	2520063
chr10	2908419	2909419
chr10	3006091	3007091
chr10	3214912	3215912
chr10	3825766	3826766
chr10	3828489	3829489
chr10	3929948	3930948
chr10	5335749	5336749
chr10	5793524	5794524
chr10	6018260	6019260
chr10	6127992	6128992
chr10	7677103	7678103
chr10	7860065	7861065
chr10	8091742	8092742
chr10	8104803	8105803
chr10	8119618	8120618
chr10	8313595	8314595
chr10	8656789	8657789
chr10	8882033	8883033
chr10	9139354	9140354
chr10	9875606	9876606
chr10	10517426	10518426
chr10	12524237	12525237
chr10	13203027	13204027
chr10	13341528	13342528
chr10	13391441	13392441
chr10	13393018	13394018
chr10	13437239	13438239
chr10	13749211	13750211
chr10	13864693	13865693
chr10	13923925	13924925
chr10	14135831	14136831
chr10	14470726	14471726
chr10	14715936	14716936
chr10	15943633	15944633
chr10	16237594	16238594
chr10	16284619	16285619
chr10	16428609	16429609
chr10	16569180	16570180
chr10	16942831	16943831
chr10	16970777	16971777
chr10	17270006	17271006
chr10	17271978	17272978
chr10	17604268	17605268
chr10	17658346	17659346
chr10	17713027	17714027
chr10	17715461	17716461
chr10	18428986	18429986
chr10	19407790	19408790
chr10	20504411	20505411
chr10	21450213	21451213
chr10	21570666	21571666
chr10	21705899	21706899
chr10	21761879	21762879
chr10	21822754	21823754
chr10	22008685	22009685
chr10	22020844	22021844
chr10	23099269	23100269
chr10	23493334	23494334
chr10	23569128	23570128
chr10	24658215	24659215
chr10	25394522	25395522
chr10	25781668	25782668
chr10	26055197	26056197
chr10	26502597	26503597
chr10	27530690	27531690
chr10	28034359	28035359
chr10	28146216	28147216
chr10	28200275	28201275
chr10	28500370	28501370
chr10	28850137	28851137
chr10	29050108	29051108
chr10	29164141	29165141
chr10	29164348	29165348
chr10	29314701	29315701
chr10	29448225	29449225
chr10	29976909	29977909
chr10	31073567	31074567
chr10	32635095	32636095
chr10	33294366	33295366
chr10	33384711	33385711
chr10	33808100	33809100
chr10	34061582	34062582
chr10	34926036	34927036
chr10	35415379	35416379
chr10	35415578	35416578
chr10	35705232	35706232
chr10	35883107	35884107
chr10	35925979	35926979
chr10	35927638	35928638
chr10	35931989	35932989
chr10	36262530	36263530
chr10	36738015	36739015
chr10	43507723	43508723
chr10	43521824	43522824
chr10	43950807	43951807
chr10	44185158	44186158
chr10	44249716	44250716
chr10	44858001	44859001
chr10	44895667	44896667
chr10	45304776	45305776
chr10	45406134	45407134
chr10	46070115	46071115
chr10	46089855	46090855
chr10	47007604	47008604
chr10	47080615	47081615
chr10	49734094	49735094
chr10	49744640	49745640
chr10	49802536	49803536
chr10	50289607	50290607
chr10	50450919	50451919
chr10	50626782	50627782
chr10	50897934	50898934
chr10	51039065	51040065
chr10	52177587	52178587
chr10	52962796	52963796
chr10	53526228	53527228
chr10	53669654	53670654
chr10	54073852	54074852
chr10	54211880	54212880
chr10	54662985	54663985
chr10	54683020	54684020
chr10	54725560	54726560
chr10	54727491	54728491
chr10	54781977	54782977
chr10	55238820	55239820
chr10	55358353	55359353
chr10	57738687	57739687
chr10	58902577	58903577
chr10	58982062	58983062
chr10	59387244	59388244
chr10	59810000	59811000
chr10	60723324	60724324
chr10	60727212	60728212
chr10	61334748	61335748
chr10	61606777	61607777
chr10	61763047	61764047
chr10	61807562	61808562
chr10	61889464	61890464
chr10	62522062	62523062
chr10	62811927	62812927
chr10	63353874	63354874
chr10	64186128	64187128
chr10	64575755	64576755
chr10	65238083	65239083
chr10	65281304	65282304
chr10	65388887	65389887
chr10	65472711	65473711
chr10	65845552	65846552
chr10	66139415	66140415
chr10	66144841	66145841
chr10	67032516	67033516
chr10	68685257	68686257
chr10	69643844	69644844
chr10	70091341	70092341
chr10	70255506	70256506
chr10	70359670	70360670
chr10	70660215	70661215
chr10	70660421	70661421
chr10	70828546	70829546
chr10	70883394	70884394
chr10	71089276	71090276
chr10	71328279	71329279
chr10	71332787	71333787
chr10	72214729	72215729
chr10	72383699	72384699
chr10	72730387	72731387
chr10	72765952	72766952
chr10	72968504	72969504
chr10	72971735	72972735
chr10	73417043	73418043
chr10	73418427	73419427
chr10	73599539	73600539
chr10	74057397	74058397
chr10	74079014	74080014
chr10	74553203	74554203
chr10	74804307	74805307
chr10	75725571	75726571
chr10	75910290	75911290
chr10	75967682	75968682
chr10	76622905	76623905
chr10	76835845	76836845
chr10	76865764	76866764
chr10	76983006	76984006
chr10	76995286	76996286
chr10	77177088	77178088
chr10	77210089	77211089
chr10	77297543	77298543
chr10	77842454	77843454
chr10	77862661	77863661
chr10	77990724	77991724
chr10	78873955	78874955
chr10	79084395	79085395
chr10	79324488	79325488
chr10	79469554	79470554
chr10	79799223	79800223
chr10	80310698	80311698
chr10	80319264	80320264
chr10	80619719	80620719
chr10	80634900	80635900
chr10	80916953	80917953
chr10	81002656	81003656
chr10	81106617	81107617
chr10	82224097	82225097
chr10	82653742	82654742
chr10	83703027	83704027
chr10	85519618	85520618
chr10	85577220	85578220
chr10	85684538	85685538
chr10	85691666	85692666
chr10	86224350	86225350
chr10	87252370	87253370
chr10	87427213	87428213
chr10	88052863	88053863
chr10	88183122	88184122
chr10	88344951	88345951
chr10	88631216	88632216
chr10	88713693	88714693
chr10	88852403	88853403
chr10	89385113	89386113
chr10	89732998	89733998
chr10	90265326	90266326
chr10	90462527	90463527
chr10	91293580	91294580
chr10	92079009	92080009
chr10	92153744	92154744
chr10	92685045	92686045
chr10	93057835	93058835
chr10	93392402	93393402
chr10	93646518	93647518
chr10	93835285	93836285
chr10	94142136	94143136
chr10	94598584	94599584
chr10	95032421	95033421
chr10	95040128	95041128
chr10	95205033	95206033
chr10	95376416	95377416
chr10	95508563	95509563
chr10	95601401	95602401
chr10	95609111	95610111
chr10	95656853	95657853
chr10	96383032	96384032
chr10	96723382	96724382
chr10	96752265	96753265
chr10	96881561	96882561
chr10	96943029	96944029
chr10	97453510	97454510
chr10	97802772	97803772
chr10	98069240	98070240
chr10	98100621	98101621
chr10	98104695	98105695
chr10	98210293	98211293
chr10	98962704	98963704
chr10	99051576	99052576
chr10	99096524	99097524
chr10	99313017	99314017
chr10	99765629	99766629
chr10	101117571	101118571
chr10	101190089	101191089
chr10	101290261	101291261
chr10	101290632	101291632
chr10	101296400	101297400
chr10	101609097	101610097
chr10	101673284	101674284
chr10	101945254	101946254
chr10	102132725	102133725
chr10	102133076	102134076
chr10	102245381	102246381
chr10	102626150	102627150
chr10	102921136	102922136
chr10	103113092	103114092
chr10	103362202	103363202
chr10	103403357	103404357
chr10	103444246	103445246
chr10	103538508	103539508
chr10	103538888	103539888
chr10	103577864	103578864
chr10	103892277	103893277
chr10	103911308	103912308
chr10	104101942	104102942
chr10	104191900	104192900
chr10	104325236	104326236
chr10	104536315	104537315
chr10	104956545	104957545
chr10	104964371	104965371
chr10	104990642	104991642
chr10	106189308	106190308
chr10	106400844	106401844
chr10	107298377	107299377
chr10	107459805	107460805
chr10	108294763	108295763
chr10	108467974	108468974
chr10	108672823	108673823
chr10	110357828	110358828
chr10	111152885	111153885
chr10	111693678	111694678
chr10	111694325	111695325
chr10	111922807	111923807
chr10	111928540	111929540
chr10	111933668	111934668
chr10	111985447	111986447
chr10	112313294	112314294
chr10	112400719	112401719
chr10	112896464	112897464
chr10	114556679	114557679
chr10	114571255	114572255
chr10	114592029	114593029
chr10	114658210	114659210
chr10	114894595	114895595
chr10	115170087	115171087
chr10	115317768	115318768
chr10	116097208	116098208
chr10	116634380	116635380
chr10	116677400	116678400
chr10	117755249	117756249
chr10	117954240	117955240
chr10	118211427	118212427
chr10	118595256	118596256
chr10	118918619	118919619
chr10	119255715	119256715
chr10	119301692	119302692
chr10	119590064	119591064
chr10	119963494	119964494
chr10	120323691	120324691
chr10	120353527	120354527
chr10	120353731	120354731
chr10	120789606	120790606
chr10	120844543	120845543
chr10	121238746	121239746
chr10	121446452	121447452
chr10	121890371	121891371
chr10	123048513	123049513
chr10	123339422	123340422
chr10	123355890	123356890
chr10	123492057	123493057
chr10	123687127	123688127
chr10	123734360	123735360
chr10	123813259	123814259
chr10	123922428	123923428
chr10	124605105	124606105
chr10	124635305	124636305
chr10	124767915	124768915
chr10	124776649	124777649
chr10	124779134	124780134
chr10	124892134	124893134
chr10	125116605	125117605
chr10	125218556	125219556
chr10	125366598	125367598
chr10	125367246	125368246
chr10	125488075	125489075
chr10	125506312	125507312
chr10	125947534	125948534
chr10	126136951	126137951
chr10	126142475	126143475
chr10	126158205	126159205
chr10	126427823	126428823
chr10	126431045	126432045
chr10	126840020	126841020
chr10	127569441	127570441
chr10	129078420	129079420
chr10	129560902	129561902
chr10	131699353	131700353
chr10	132847054	132848054
chr10	133483452	133484452
chr10	133508942	133509942
chr10	133822747	133823747
chr10	134201101	134202101
chr10	134560191	134561191
chr10	134914321	134915321
chr10	134964791	134965791
chr10	135045387	135046387
chr10	135050730	135051730
chr11	355553	356553
chr11	456334	457334
chr11	518319	519319
chr11	910326	911326
chr11	944500	945500
chr11	1845895	1846895
chr11	2020278	2021278
chr11	2022540	2023540
chr11	2025336	2026336
chr11	2118433	2119433
chr11	2244333	2245333
chr11	2553637	2554637
chr11	2714206	2715206
chr11	2742052	2743052
chr11	4115264	4116264
chr11	5278283	5279283
chr11	6302733	6303733
chr11	6324662	6325662
chr11	6336688	6337688
chr11	6822062	6823062
chr11	7616407	7617407
chr11	8093560	8094560
chr11	8692450	8693450
chr11	8703775	8704775
chr11	8721061	8722061
chr11	8722272	8723272
chr11	8847345	8848345
chr11	9335930	9336930
chr11	9481822	9482822
chr11	9556381	9557381
chr11	9696891	9697891
chr11	9883365	9884365
chr11	10373393	10374393
chr11	10532599	10533599
chr11	10813701	10814701
chr11	11086555	11087555
chr11	11384944	11385944
chr11	11862985	11863985
chr11	12620698	12621698
chr11	12709123	12710123
chr11	12886004	12887004
chr11	13689272	13690272
chr11	14362024	14363024
chr11	14443636	14444636
chr11	14541493	14542493
chr11	14912705	14913705
chr11	15493124	15494124
chr11	15671232	15672232
chr11	15732590	15733590
